"section","key","field","actual","expected","pass"
"Policy sensitivity","married_or_cohab/Baseline adjustment with assignment interactions","df","1157","1157",TRUE
"Policy sensitivity","married_or_cohab/Baseline adjustment with assignment interactions","control_mean",NA,NA,TRUE
"Policy sensitivity","married_or_cohab/Baseline adjustment with assignment interactions","selected_mean",NA,NA,TRUE
"Policy sensitivity","married_or_cohab/Baseline adjustment with assignment interactions","n_control","578","578",TRUE
"Policy sensitivity","married_or_cohab/Baseline adjustment with assignment interactions","n_selected","591","591",TRUE
"Policy sensitivity","has_child/Primary observed outcome","estimate","-0.0126435166482238","-0.0126435166482239",TRUE
"Policy sensitivity","has_child/Primary observed outcome","se","0.00999393871173971","0.0099939387117397",TRUE
"Policy sensitivity","has_child/Primary observed outcome","ci_low","-0.032251612939397","-0.0322516129393971",TRUE
"Policy sensitivity","has_child/Primary observed outcome","ci_high","0.00696457964294939","0.00696457964294924",TRUE
"Policy sensitivity","has_child/Primary observed outcome","p_value","0.206081408886682","0.206081408886677",TRUE
"Policy sensitivity","has_child/Primary observed outcome","n","1169","1169",TRUE
"Policy sensitivity","has_child/Primary observed outcome","df","1167","1167",TRUE
"Policy sensitivity","has_child/Primary observed outcome","control_mean","0.0363321799307958","0.0363321799307958",TRUE
"Policy sensitivity","has_child/Primary observed outcome","selected_mean","0.0236886632825719","0.0236886632825719",TRUE
"Policy sensitivity","has_child/Primary observed outcome","n_control","578","578",TRUE
"Policy sensitivity","has_child/Primary observed outcome","n_selected","591","591",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","estimate","-0.0127064840311198","-0.0127064840311196",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","se","0.0100042753616782","0.0100042753616782",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","ci_low","-0.0323348782946077","-0.0323348782946076",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","ci_high","0.00692191023236818","0.00692191023236838",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","p_value","0.204300485900727","0.204300485900734",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","n","1168","1168",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","df","1166","1166",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","control_mean","0.0363951473136915","0.0363951473136915",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","selected_mean","0.0236886632825719","0.0236886632825719",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","n_control","577","577",TRUE
"Policy sensitivity","has_child/Exclude declining-age records","n_selected","591","591",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","estimate","-0.0126716539515597","-0.0126716539515591",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","se","0.0100514712804834","0.0100514712804835",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","ci_low","-0.0323927526291243","-0.0323927526291238",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","ci_high","0.00704944472600487","0.00704944472600551",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","p_value","0.207678923077095","0.207678923077117",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","n","1162","1162",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","df","1160","1160",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","control_mean","0.0365217391304348","0.0365217391304348",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","selected_mean","0.0238500851788756","0.0238500851788756",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","n_control","575","575",TRUE
"Policy sensitivity","has_child/Exclude schooling contradictions","n_selected","587","587",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","estimate","-0.0127064840311198","-0.0127064840311196",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","se","0.0100042753616782","0.0100042753616782",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","ci_low","-0.0323348782946077","-0.0323348782946076",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","ci_high","0.00692191023236816","0.00692191023236838",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","p_value","0.204300485900726","0.204300485900734",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","n","1168","1168",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","df","1166","1166",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","control_mean","0.0363951473136915","0.0363951473136915",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","selected_mean","0.0236886632825719","0.0236886632825719",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","n_control","577","577",TRUE
"Policy sensitivity","has_child/Exclude work-hours contradiction","n_selected","591","591",TRUE
"Policy sensitivity","has_child/HC3 standard errors","estimate","-0.0126435166482238","-0.0126435166482239",TRUE
"Policy sensitivity","has_child/HC3 standard errors","se","0.0100025203957637","0.0100025203957636",TRUE
"Policy sensitivity","has_child/HC3 standard errors","ci_low","-0.0322684501936103","-0.0322684501936104",TRUE
"Policy sensitivity","has_child/HC3 standard errors","ci_high","0.00698141689716276","0.00698141689716251",TRUE
"Policy sensitivity","has_child/HC3 standard errors","p_value","0.206470570717314","0.206470570717306",TRUE
"Policy sensitivity","has_child/HC3 standard errors","n","1169","1169",TRUE
"Policy sensitivity","has_child/HC3 standard errors","df","1167","1167",TRUE
"Policy sensitivity","has_child/HC3 standard errors","control_mean","0.0363321799307958","0.0363321799307958",TRUE
"Policy sensitivity","has_child/HC3 standard errors","selected_mean","0.0236886632825719","0.0236886632825719",TRUE
"Policy sensitivity","has_child/HC3 standard errors","n_control","578","578",TRUE
"Policy sensitivity","has_child/HC3 standard errors","n_selected","591","591",TRUE
"Policy sensitivity","has_child/Baseline adjustment with assignment interactions","estimate","-0.0103896346411931","-0.0103896346411931",TRUE
"Policy sensitivity","has_child/Baseline adjustment with assignment interactions","se","0.00988518604308799","0.009885186043088",TRUE
"Policy sensitivity","has_child/Baseline adjustment with assignment interactions","ci_low","-0.0297845323553427","-0.0297845323553428",TRUE
"Policy sensitivity","has_child/Baseline adjustment with assignment interactions","ci_high","0.00900526307295654","0.00900526307295652",TRUE
"Policy sensitivity","has_child/Baseline adjustment with assignment interactions","p_value","0.29346392972764","0.293463929727638",TRUE
